user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall
Cual es el precio del galon de ACPM en Barranquilla?,"['A.C.P.M. BARRANQUILLA | unidad: gl | precio: $3,732 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'Equipo pesado en cama baja (Área Metropolitana de Barranquilla) | unidad: Viaje | precio: $1,000,000 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Pintura En Aceite Negro Cuñete De 5 Galones — mejor precio real: INDUPROYECTOS DEL ORIENTE S.A.S | unidad: Galon | precio: $69,920 COP | región: Bogotá, D. C. | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 65 proveedores mipyme reales de todo el país (rango $69,920–$3,135,025 COP sin IVA)', 'Pintura En Aceite Verde Esmeralda Cuñete De 5 Galones — mejor precio real: INDUPROYECTOS DEL ORIENTE S.A.S | unidad: Galon | precio: $69,920 COP | región: Bogotá, D. C. | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 64 proveedores mipyme reales de todo el país (rango $69,920–$3,135,025 COP sin IVA)', 'Equipo Liviano (Área Metropolitana de Barranquilla) | unidad: Viaje | precio: $450,000 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Pintura De Aceite Cualquier Color Brillante X Galón — mejor precio real: LUIS ALVARO GOMEZ LOPEZ (FERREMATERIALES EL TRIUNFO) | unidad: und | precio: $58,000 COP | región: Nacional | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 67 proveedores mipyme reales de todo el país (rango $58,000–$546,400 COP sin IVA)', 'Carrotanque de agua (1000 Galones) | precio: $69,856 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Carrotanque de agua (1000 Galones) | precio: $69,856 COP | región: Sur | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08']","El precio del galón de ACPM en Barranquilla es de $3,732 COP. Esta información proviene del Catálogo Construdata, con fecha del 2026-08-08.","El galón de A.C.P.M. en Barranquilla cuesta $3.731,82 COP (Catálogo Construdata).",1.0,0.9630116476550594,0.9999999999,0.0
Cuanto vale una abrazadera colgante horizontal de 4 pulgadas?,"['ABRAZADERA COLGANTE HORIZONTAL DE 4"" | unidad: un | precio: $7,558 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'ABRAZADERA COLGANTE HORIZONTAL DE 6"" | unidad: un | precio: $10,076 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'ABRAZADERA COLGANTE HORIZONTAL DE 2"" | unidad: un | precio: $3,360 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'TELA ASFÁLTICA N°15 (40M2) un 0.08 4,991 4,991 4,991 4,991 ANCLAJES PARA BARRA-MEMBRANA | unidad: un | precio: $2,298 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'TELA ASFÁLTICA N°15 (40M2) un 0.07 4,367 4,367 4,367 4,367 SELLANTE PARA BORDES RECORTADOS | unidad: un | precio: $161,200 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'SELLANTE ADHESIVO TEXSAELASTIK un 0.08 4,565 4,565 4,565 4,565 SELLANTE PARA BORDES RECORTADOS | unidad: un | precio: $161,200 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HERRAMIENTA MENOR % 10.00 4,187 4,187 4,187 4,187 HERRAMIENTA MENOR | unidad: % | precio: $2,842 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'Enrasador o regla articulada de chequeo con rótula y extensiones suficientes para abarcar el ancho de pavimentación. La sección mínima de este elemento es de diez centímetros (10 cm) por cinco centímetros (5 cm) (4 pulgadas por 2 pulgadas), longitud o ancho mínimo de tres metros (3 m). | precio: $4,109 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08']","La abrazadera colgante horizontal de 4"" tiene un precio de $7,558 COP por unidad. Este dato proviene del Catálogo Construdata (Barranquilla) y fue actualizado el 2026-08-08.","La abrazadera colgante horizontal de 4"" cuesta $7.558 COP por unidad (Catálogo Construdata, Barranquilla).",1.0,0.8816295927402718,0.9999999999,1.0
Cuanto cuesta una bajante PVC blanco de extremo liso de 3 metros?,"['Box CCP14 con sección interna de 3 x 1 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 7,3 Toneladas. Incluye acero de refuerzo. | precio: $7,194,507 COP | región: Sur | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 3 x 1 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 7,3 Toneladas. Incluye acero de refuerzo. | precio: $7,194,507 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 3 x 1 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 7,3 Toneladas. Incluye acero de refuerzo. | precio: $7,194,507 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 3 x 1 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 7,3 Toneladas. Incluye acero de refuerzo. | precio: $7,194,507 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'BAJANTE PVC BLANCO EXTREMO LISO (3M) | unidad: un | precio: $65,058 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08']","El precio de una bajante PVC blanco de extremo liso de 3 metros es de $65,058 COP. Esta información proviene del Catálogo Construdata en Barranquilla, con fecha de captura del 2026-08-08.","La bajante PVC blanco extremo liso de 3 m cuesta $65.057,58 COP por unidad (Catálogo Construdata, Barranquilla).",1.0,0.8928596894459294,0.19999999998,1.0
Cual es el precio del metro de alambre telefonico 2x22 AWG trenzado?,"['Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Sur | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Sur | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08']","No tengo información sobre el precio del metro de alambre telefónico 2x22 AWG trenzado. Te sugiero buscarlo como ""alambre telefónico"" o ""cable trenzado"" en catálogos de proveedores locales o en ferreterías.","El alambre telefónico JWTPVC 2x22 AWG trenzado cuesta $615 COP por metro (Catálogo Construdata, Barranquilla).",0.0,0.0,0.0,0.0
Cuanto vale el metro cubico de arena de peña?,"['Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Sur | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 1 x 1 metros, profundidad desde 1,5 metros hasta 3 metros y longitud de 2 metros. Peso / unidad de 2m: 4,5 Toneladas. Incluye acero de refuerzo. | precio: $2,252,316 COP | región: Norte | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Box CCP14 con sección interna de 6 x 2 metros, profundidad desde 0,6 metros hasta 1,5 metros y longitud de 1 metro. Peso/un 22,8 Toneladas. Incluye acero de refuerzo. | precio: $22,837,130 COP | región: Sur | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08']","No tengo información específica sobre el precio del metro cúbico de arena de peña en el contexto proporcionado. Te sugiero buscarlo como ""arena de peña"" o ""arena"" en fuentes locales de construcción o ferreterías en Barranquilla.","La arena de peña cuesta $28.940 COP por m³ (Catálogo Construdata, Barranquilla).",0.3333333333333333,0.0,0.0,0.0
Que precio tiene la base de arena cemento 1:20?,"['BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,400 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,400 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,380 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,388 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,400 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,400 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $75,768 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BASE ARENA CEMENTO 1:20 | unidad: m³ | precio: $53,400 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08']","El precio de la base de arena cemento 1:20 en Barranquilla varía entre $53,380 y $75,768 COP por m³. La mayoría de las cotizaciones están alrededor de $53,400 COP. Esta información proviene del Catálogo Construdata, con fecha de captura el 2026-08-08.","La base arena cemento 1:20 cuesta $53.400 COP por m³ (Catálogo Construdata, Barranquilla).",0.75,0.9526016946983669,0.9821428571288265,1.0
Cuanto cuesta un bloque de concreto de 10x20x40?,"['BLOQUE CONCRETO 10X20X40 | unidad: un | precio: $835 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'BLOQUE CONCRETO 20X20X40 | unidad: un | precio: $2,050 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'Mampostería en bloque vibrado de concreto relleno con concreto e = 0,12 m | unidad: m2 | precio: $132,081 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Mampostería en bloque vibrado de concreto relleno con concreto e = 0,15 m | unidad: m2 | precio: $183,695 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Mampostería en bloque vibrado de concreto relleno con concreto e = 0,20 m | unidad: m2 | precio: $195,343 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Mampostería en bloque vibrado de concreto abuzardado relleno con concreto e = 0,15 m | unidad: m2 | precio: $211,249 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Mampostería en bloque vibrado de concreto abuzardado relleno con concreto e = 0,20 m | unidad: m2 | precio: $224,644 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'BLOQUE CONCRETO C22-85 | unidad: un | precio: $1,740 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08']",El bloque de concreto 10x20x40 cuesta $835 COP por unidad. Esta información proviene del Catálogo Construdata (Barranquilla) y fue actualizada el 8 de agosto de 2026.,"El bloque de concreto 10x20x40 cuesta $834,97 COP por unidad (Catálogo Construdata, Barranquilla).",1.0,0.9902092871662015,0.6249999999791667,1.0
Cuanto cuesta la hora cuadrilla DD de mano de obra?,"['HORA CUADRILLA BB - PRESTACIONES hc 0.30 6,141 6,141 6,141 6,141 HORA CUADRILLA BB - PRESTACIONES | unidad: hc | precio: $20,470 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA AA - PRESTACIONES hc 1.00 17,369 17,369 17,369 17,369 HORA CUADRILLA AA - PRESTACIONES | unidad: hc | precio: $17,369 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA AA - PRESTACIONES hc 1.00 17,369 17,369 17,369 17,369 HORA CUADRILLA AA - PRESTACIONES | unidad: hc | precio: $17,369 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA AA - PRESTACIONES hc 1.00 17,369 17,369 17,369 17,369 HORA CUADRILLA AA - PRESTACIONES | unidad: hc | precio: $17,369 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA DD - PRESTACIONES | unidad: hc | precio: $26,612 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA DD - PRESTACIONES | unidad: hc | precio: $26,612 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA DD - PRESTACIONES | unidad: hc | precio: $26,612 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'HORA CUADRILLA DD - PRESTACIONES | unidad: hc | precio: $26,612 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08']","La hora de la cuadrilla DD de mano de obra cuesta $26,612 COP. Este precio es de la región de Barranquilla y proviene del Catálogo Construdata, con fecha del 2026-08-08.","La hora cuadrilla DD de mano de obra cuesta $13.051,74 COP (Catálogo Construdata, Barranquilla).",1.0,0.9587672748041969,0.16666666665,0.0
Cuanto cuesta un viaje de triturado de 3/4 pulgada a granel en Homecenter?,"['Triturado 3/4 pulgada a granel (viaje x 8 m3) — Homecenter Colombia | unidad: Viaje a granel x 8 m3 | precio: $791,900 COP | región: Barranquilla | fuente: Homecenter Colombia | fecha: 2026-08-08', 'Gravilla Tipo 3/4 Triturado De 3/4 X 1 M3 — mejor precio real: FERRETERIA LOS TUBOS S.A.S. | unidad: und | precio: $77,382 COP | región: Pereira, Risaralda | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 62 proveedores mipyme reales de todo el país (rango $77,382–$1,092,800 COP sin IVA)', 'Gravilla Triturada De Planta — mejor precio real: QUINTERO & QUINTERO CONSTRUCCIONES S.A.S | unidad: m3 | precio: $90,000 COP | región: Nacional | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 59 proveedores mipyme reales de todo el país (rango $90,000–$1,092,800 COP sin IVA)', 'Tornillo Aglomerado Unión De Estructuras De ¼*3/4 Caja Por 500 Gr — mejor precio real: CORPELEC S.A.S | unidad: und | precio: $6,000 COP | región: Palmira, Valle Del Cauca | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 58 proveedores mipyme reales de todo el país (rango $6,000–$132,229 COP sin IVA)', 'Agregado grueso triturado (Puerto Colombia) | unidad: m3 | precio: $231,065 COP | región: Barranquilla | fuente: Contrato real ejecutado — redes de acueducto/alcantarillado (Atlántico) | fecha: 2026-08-08', 'Gravilla De 1/2"" Triturado — mejor precio real: LUIS ALVARO GOMEZ LOPEZ (FERREMATERIALES EL TRIUNFO) | unidad: m3 | precio: $80,000 COP | región: Nacional | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 63 proveedores mipyme reales de todo el país (rango $80,000–$1,092,800 COP sin IVA)', 'Tubería de lámina corrugada de acero galvanizado según ASTM A 761. Calibre 7 y diámetro 5744 mm (Incluye pernos de unión Diám. 3/4"" X Long.1 3/4"" según ASTM A449 y tuercas) | precio: $16,116,384 COP | región: Centro Oriente | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08', 'Tubería de lámina corrugada de acero galvanizado según ASTM A 761. Calibre 7 y diámetro 5744 mm (Incluye pernos de unión Diám. 3/4"" X Long.1 3/4"" según ASTM A449 y tuercas) | precio: $16,116,384 COP | región: Occidental | fuente: INVIAS — precios de referencia regionalizados | fecha: 2026-08-08']","Un viaje de triturado de 3/4 pulgada a granel en Homecenter cuesta $791,900 COP. Esta información es de la fuente Homecenter Colombia y fue capturada el 2026-08-08.","El triturado de 3/4"" a granel (viaje x 8 m³) cuesta $791.900 COP en Homecenter Colombia, Barranquilla.",1.0,0.9945170894304121,0.9999999999,1.0
Cuanto vale un candado estandar de 30mm en Ferreteria Samir?,"['Candado Estándar 30mm — Ferretería Samir | unidad: Unidad | precio: $43,366 COP | región: Barranquilla | fuente: Ferretería Samir | fecha: 2026-08-08', 'Candados;Candado Blindado 60Mm - (En Acero Endurecido, Metálico De 6,0Cm Ancho Aprox) — mejor precio real: CLAUDIA PATRICIA MURILLO | unidad: und | precio: $15,618 COP | región: Nacional | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 63 proveedores mipyme reales de todo el país (rango $15,618–$337,237 COP sin IVA)', 'Candado #870 Candado De Alta Seguridad Acero Templado X 70 Mm. — mejor precio real: ELMER SCHNEIDER CASA ANDINA SAS | unidad: und | precio: $78,029 COP | región: Pasto, Nariño | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 62 proveedores mipyme reales de todo el país (rango $78,029–$487,753 COP sin IVA)', 'Candado Italiano 30Mm — mejor precio real: ELMER SCHNEIDER CASA ANDINA SAS | unidad: und | precio: $9,869 COP | región: Pasto, Nariño | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 71 proveedores mipyme reales de todo el país (rango $9,869–$196,903 COP sin IVA)', 'Candados;Candado Anticizalla 90Mm - (Cajas De Serguridad En Acero Endurecido De 6Cm) — mejor precio real: MANTENIMIENTO Y MONTAJES DE INGENIERIA SAS | unidad: und | precio: $45,000 COP | región: Bogotá, Distrito Capital De Bogotá | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 65 proveedores mipyme reales de todo el país (rango $45,000–$803,754 COP sin IVA)', 'Candado Hierro 50mm — Ferretería Samir | unidad: Unidad | precio: $29,544 COP | región: Barranquilla | fuente: Ferretería Samir | fecha: 2026-08-08', 'Candado Laminado Acero 30 Mm. — mejor precio real: MARINA DEL ROSARIO TOBAR TELLO (PROVECOL) | unidad: und | precio: $9,000 COP | región: Pasto, Nariño | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 71 proveedores mipyme reales de todo el país (rango $9,000–$142,064 COP sin IVA)', 'Candado Anticizalla 90 Mm - (Cajas De Serguridad En Acero Endurecido De 6 Cm) — mejor precio real: LUIS ALVARO GOMEZ LOPEZ (FERREMATERIALES EL TRIUNFO) | unidad: und | precio: $45,000 COP | región: Nacional | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 66 proveedores mipyme reales de todo el país (rango $45,000–$803,754 COP sin IVA)']","El candado estándar de 30mm en Ferretería Samir cuesta $43,366 COP por unidad. Esta información es de la fuente Ferretería Samir y fue capturada el 2026-08-08.","El candado estándar de 30mm cuesta $43.366 COP en Ferretería Samir, Barranquilla.",1.0,0.979797628398737,0.9999999999,1.0
Cual es el precio del cemento gris Ultracem Ecocem de 50kg en Homecenter?,"['Cemento Gris Ultracem Ecocem 50kg — Homecenter Colombia | unidad: Saco x 50 kg | precio: $44,900 COP | región: Barranquilla | fuente: Homecenter Colombia | fecha: 2026-08-08', 'Cemento Argos Gris 50kg — Homecenter Colombia | unidad: Saco x 50 kg | precio: $32,500 COP | región: Barranquilla | fuente: Homecenter Colombia | fecha: 2026-08-08', 'Cemento Gris 50Kl - (De Uso General Para Construcción) — mejor precio real: CLAUDIA PATRICIA MURILLO | unidad: und | precio: $20,472 COP | región: Nacional | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 75 proveedores mipyme reales de todo el país (rango $20,472–$142,064 COP sin IVA)', 'Bulto Cemento Gris Prsentacion 25 Kg — mejor precio real: EDGAR CARPIO SOLANO (COMERCIAL PIOLIN VILLA DEL ROSARIO) | unidad: und | precio: $12,250 COP | región: Cúcuta, Norte De Santander | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 71 proveedores mipyme reales de todo el país (rango $12,250–$70,813 COP sin IVA)', 'Cemento Gris 5Kl - (De Uso General Para Construcción) — mejor precio real: GRUPO TOTAL 2020 SAS | unidad: und | precio: $2,521 COP | región: Valledupar, Cesar | fuente: Catálogo IAD MIPYMES — Colombia Compra Eficiente (proveedor real con el mejor precio, de 78 proveedores mipyme nacionales) | variabilidad real de mercado: Comparado entre 64 proveedores mipyme reales de todo el país (rango $2,521–$234,473 COP sin IVA)', 'CEMENTO GRIS kg 210.00 115,500 90,300 76,860 95,760 HORA CUADRILLA AA - PRESTACIONES | unidad: hc | precio: $17,369 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'CEMENTO GRIS | unidad: kg | precio: $366 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08', 'CEMENTO GRIS | unidad: kg | precio: $366 COP | región: Barranquilla | fuente: Catálogo Construdata (Barranquilla) | fecha: 2026-08-08']","El precio del cemento gris Ultracem Ecocem de 50 kg en Homecenter es de $44,900 COP. Esta información es de Barranquilla y fue capturada el 2026-08-08.","El cemento gris Ultracem Ecocem de 50kg cuesta $44.900 COP en Homecenter Colombia, Barranquilla.",1.0,0.9405463925768299,0.9999999999,1.0
